@relation 'voice-weka.filters.unsupervised.attribute.Remove-R8,12,19-weka.filters.unsupervised.attribute.Remove-V-R11,6,4,8,2,9-10,18'

@attribute meanfun numeric
@attribute IQR numeric
@attribute Q25 numeric
@attribute sp.ent numeric
@attribute sd numeric
@attribute sfm numeric
@attribute mode numeric
@attribute label {male,female}

@data
0.093313,0.095379,0.09947,0.919444,0.05833,0.465252,0.095379,male
0.093851,0.104681,0.10766,0.905717,0.057891,0.405275,0.104681,male
0.086479,0.095702,0.105651,0.927351,0.05926,0.496574,0.180034,male
0.095161,0.108101,0.119797,0.926355,0.058914,0.443394,0.121215,male
0.103429,0.099365,0.104272,0.917179,0.058062,0.437833,0.185849,male
0.110438,0.105415,0.114175,0.939275,0.060113,0.541345,0.202373,male
0.132277,0.071579,0.141895,0.918149,0.053766,0.395065,0.186526,male
0.131276,0.092331,0.149877,0.922947,0.061364,0.424339,0.276135,male
0.136086,0.082605,0.128199,0.922014,0.058527,0.453263,0.195249,male
0.115765,0.10736,0.130169,0.932693,0.060163,0.400688,0.181292,male
0.104842,0.105701,0.11131,0.933333,0.064381,0.567318,0.180339,male
0.111494,0.076194,0.135559,0.914107,0.054744,0.422329,0.182304,male
0.143545,0.102366,0.108817,0.911912,0.062098,0.509159,0.207742,male
0.123732,0.096344,0.11828,0.948945,0.065099,0.636394,0.193118,male
0.137278,0.101211,0.124844,0.900624,0.056475,0.39023,0.223486,male
0.121079,0.083509,0.133041,0.915947,0.054554,0.376618,0.204269,male
0.109408,0.102215,0.127988,0.921448,0.05721,0.342121,0.190452,male
0.125876,0.079671,0.132171,0.911292,0.055165,0.432742,0.198487,male
0.123233,0.119846,0.124165,0.923034,0.063713,0.490398,0.193625,male
0.129624,0.110436,0.133403,0.93116,0.06096,0.435852,0.182269,male
0.114158,0.09069,0.125381,0.926295,0.055681,0.424564,0.197735,male
0.135327,0.09694,0.138422,0.939016,0.060596,0.507903,0.206957,male
0.121781,0.067765,0.144941,0.913423,0.057149,0.430192,0.205176,male
0.123788,0.096133,0.131133,0.938805,0.059385,0.507142,0.1834,male
0.122804,0.077552,0.141578,0.91197,0.056717,0.391708,0.20876,male
0.11919,0.086459,0.148725,0.922132,0.05785,0.444268,0.230028,male
0.110124,0.095495,0.109642,0.890898,0.05668,0.377553,0.2016,male
0.119002,0.087297,0.122123,0.919203,0.056888,0.448023,0.17738,male
0.127933,0.113501,0.110687,0.920972,0.065077,0.47477,0.09005,male
0.122621,0.099209,0.116837,0.940813,0.06243,0.535215,0.195959,male
0.11189,0.088554,0.149699,0.91835,0.06014,0.405334,0.18006,male
0.121086,0.108808,0.106874,0.934264,0.064568,0.599683,0.194888,male
0.125289,0.110538,0.121958,0.937486,0.062565,0.553038,0.194584,male
0.11611,0.082113,0.130055,0.908829,0.058085,0.406653,0.192277,male
0.117072,0.102421,0.116053,0.918013,0.057816,0.368086,0.199316,male
0.113763,0.114052,0.114655,0.919955,0.065541,0.511311,0.181638,male
0.11175,0.084113,0.127016,0.877243,0.05816,0.32594,0.205484,male
0.124858,0.104712,0.118089,0.924591,0.059548,0.4536,0.198814,male
0.133616,0.068174,0.138296,0.903636,0.057605,0.396396,0.200139,male
0.121945,0.104342,0.105299,0.919737,0.064659,0.529761,0.095248,male
0.126561,0.111634,0.098824,0.935247,0.071676,0.642715,0.187887,male
0.112162,0.087774,0.119373,0.905661,0.055032,0.351681,0.201442,male
0.131662,0.102779,0.110463,0.950347,0.066334,0.666764,0.19307,male
0.117953,0.099524,0.109048,0.909827,0.060725,0.500631,0.195238,male
0.112632,0.089042,0.131418,0.930066,0.060927,0.503261,0.278391,male
0.117193,0.108556,0.110802,0.893264,0.060016,0.350958,0.168449,male
0.11862,0.101776,0.121943,0.922717,0.056663,0.370795,0.219028,male
0.119022,0.101124,0.117819,0.938267,0.05989,0.535186,0.17506,male
0.120717,0.099454,0.114754,0.914316,0.056625,0.416446,0.191257,male
0.114361,0.101776,0.117253,0.891691,0.053752,0.296863,0.18995,male
0.114281,0.105933,0.09698,0.906954,0.069486,0.528209,0.18849,male
0.118034,0.109686,0.120331,0.926339,0.058594,0.432669,0.23557,male
0.130612,0.102603,0.105479,0.920136,0.062555,0.532074,0.195137,male
0.113172,0.093333,0.108684,0.916918,0.06118,0.519853,0.186667,male
0.124998,0.062609,0.132754,0.901121,0.055681,0.416499,0.18029,male
0.147472,0.105455,0.127273,0.936616,0.059898,0.480908,0.188571,male
0.128333,0.094274,0.116855,0.920133,0.059243,0.497888,0.199839,male
0.125012,0.098391,0.115402,0.895977,0.058304,0.418024,0.188046,male
0.129441,0.080348,0.133913,0.899282,0.061212,0.436254,0.17433,male
0.126107,0.112598,0.112598,0.95321,0.066225,0.634648,0.173381,male
0.112473,0.092081,0.132953,0.935146,0.059325,0.501282,0.205302,male
0.106992,0.091073,0.118685,0.899892,0.054608,0.368655,0.197647,male
0.121319,0.096684,0.120615,0.921581,0.057601,0.47395,0.188581,male
0.145738,0.085525,0.124747,0.89627,0.057544,0.458455,0.195564,male
0.122666,0.106105,0.110316,0.935738,0.065805,0.598326,0.201684,male
0.108809,0.080835,0.126609,0.901593,0.060828,0.44241,0.181148,male
0.124486,0.120177,0.131947,0.939798,0.072545,0.590015,0.277212,male
0.087385,0.094,0.103667,0.935771,0.058925,0.534223,0.187,male
0.101207,0.113505,0.098136,0.963071,0.070908,0.735318,0.093493,male
0.132535,0.120235,0.133,0.885384,0.060146,0.320608,0.253647,male
0.149406,0.104625,0.13121,0.9268,0.065929,0.547279,0.230689,male
0.133624,0.124962,0.130893,0.932643,0.073953,0.564269,0.271528,male
0.144831,0.113054,0.124805,0.922505,0.064423,0.520098,0.236237,male
0.132171,0.112089,0.140886,0.891333,0.059686,0.351252,0.252975,male
0.128484,0.114309,0.135904,0.896098,0.061547,0.356969,0.236436,male
0.134626,0.11799,0.130619,0.885969,0.062558,0.356487,0.254742,male
0.132326,0.110847,0.134915,0.882981,0.059357,0.309004,0.244746,male
0.126112,0.107134,0.136585,0.898994,0.058312,0.323756,0.23561,male
0.128788,0.113105,0.142947,0.90161,0.062501,0.4147,0.257526,male
0.131759,0.114192,0.127626,0.906023,0.065908,0.455339,0.232273,male
0.120089,0.117015,0.119801,0.936195,0.070961,0.594687,0.125373,male
0.134678,0.116115,0.126404,0.925317,0.066607,0.536473,0.125669,male
0.128649,0.109303,0.138048,0.891771,0.058691,0.371899,0.248061,male
0.127156,0.106589,0.136515,0.902017,0.057748,0.306216,0.245564,male
0.124392,0.111924,0.137344,0.916566,0.06378,0.455479,0.233713,male
0.12636,0.110303,0.132222,0.900591,0.058895,0.370345,0.119141,male
0.134529,0.11795,0.1309,0.898308,0.059864,0.332664,0.1295,male
0.125718,0.105845,0.136247,0.908131,0.058504,0.361052,0.140751,male
0.146746,0.125543,0.134293,0.913041,0.066108,0.472265,0.26288,male
0.146562,0.117218,0.136693,0.897517,0.061917,0.386698,0.252441,male
0.14349,0.114021,0.138196,0.906532,0.066995,0.462571,0.140361,male
0.128266,0.095877,0.141193,0.924279,0.062721,0.498184,0.159796,male
0.138504,0.109356,0.1402,0.894348,0.061043,0.345574,0.143805,male
0.121028,0.111793,0.143882,0.871855,0.05826,0.24438,0.249982,male
0.128718,0.119055,0.13052,0.912827,0.068131,0.483751,0.252661,male
0.124753,0.11828,0.132043,0.914484,0.06587,0.471986,0.131613,male
0.140678,0.108784,0.140473,0.898752,0.05906,0.372922,0.142838,male
0.146439,0.121627,0.135601,0.886686,0.062986,0.346882,0.265508,male
0.130284,0.103133,0.147,0.896658,0.053774,0.314299,0.147,male
0.154437,0.124698,0.129266,0.945124,0.074338,0.630813,0.266297,male
0.13614,0.121288,0.134815,0.895766,0.066268,0.413779,0.134364,male
0.123889,0.116086,0.13791,0.902127,0.062087,0.37864,0.27257,male
0.14259,0.116667,0.139028,0.900786,0.061262,0.372033,0.266389,male
0.133211,0.110687,0.140875,0.904051,0.059166,0.378217,0.126,male
0.134021,0.121268,0.125704,0.925274,0.072266,0.537491,0.245,male
0.125249,0.120775,0.136607,0.890206,0.059303,0.270385,0.259645,male
0.140248,0.114959,0.139621,0.89624,0.060499,0.340677,0.245474,male
0.13503,0.094062,0.143281,0.914112,0.058756,0.453987,0.168984,male
0.132376,0.129348,0.12529,0.927683,0.078562,0.551486,0.247536,male
0.132198,0.110991,0.136216,0.897719,0.057666,0.317131,0.25427,male
0.139392,0.108625,0.135518,0.884934,0.057826,0.316923,0.243616,male
0.136126,0.116838,0.133309,0.880383,0.062186,0.335836,0.2275,male
0.131556,0.108141,0.137756,0.898985,0.058613,0.376187,0.245897,male
0.135477,0.114646,0.128315,0.946769,0.071724,0.639314,0.246047,male
0.140711,0.113623,0.137069,0.88004,0.062454,0.330105,0.239871,male
0.126411,0.095373,0.150437,0.903996,0.056888,0.38119,0.240411,male
0.132129,0.114834,0.135358,0.894713,0.060125,0.358923,0.236021,male
0.123962,0.11739,0.127896,0.908318,0.062536,0.439595,0.126069,male
0.134046,0.116865,0.130221,0.899887,0.06251,0.400099,0.245656,male
0.136617,0.112079,0.138427,0.89994,0.060052,0.345079,0.134101,male
0.133797,0.111288,0.136216,0.885758,0.058647,0.274199,0.252846,male
0.144159,0.120556,0.136111,0.918393,0.070485,0.516266,0.254236,male
0.138978,0.105869,0.140204,0.916396,0.059864,0.423057,0.235036,male
0.134776,0.108025,0.135247,0.900923,0.055758,0.319154,0.242407,male
0.144614,0.102281,0.14162,0.920968,0.059821,0.467346,0.243438,male
0.141513,0.10993,0.132606,0.904997,0.057787,0.38132,0.12669,male
0.140189,0.119671,0.12811,0.916128,0.068893,0.496525,0.119671,male
0.129941,0.106133,0.1408,0.890991,0.05761,0.333138,0.249067,male
0.130457,0.116956,0.133805,0.879404,0.060961,0.293515,0.239858,male
0.12999,0.128963,0.137676,0.857613,0.063821,0.255776,0.277095,male
0.121225,0.106715,0.130091,0.886244,0.057848,0.322637,0.233249,male
0.115284,0.115829,0.12253,0.878781,0.060382,0.353812,0.118222,male
0.126696,0.120066,0.126556,0.896845,0.061802,0.358082,0.250331,male
0.115723,0.116161,0.124396,0.856161,0.058964,0.259824,0.117461,male
0.118072,0.118428,0.126352,0.87851,0.059924,0.254671,0.126352,male
0.128071,0.126402,0.132531,0.879829,0.065011,0.301958,0.136361,male
0.113616,0.124983,0.132249,0.874539,0.061697,0.294794,0.258685,male
0.115817,0.108273,0.136978,0.897376,0.058576,0.322004,0.24223,male
0.119335,0.120458,0.130069,0.867974,0.061788,0.27017,0.249886,male
0.126699,0.113015,0.132389,0.895911,0.060102,0.290761,0.232949,male
0.114107,0.115683,0.136459,0.883969,0.061187,0.296101,0.234199,male
0.117574,0.11619,0.127619,0.880981,0.06123,0.297798,0.23381,male
0.127036,0.120794,0.135451,0.886318,0.061665,0.313936,0.256245,male
0.131572,0.118089,0.136079,0.877562,0.060087,0.234247,0.230181,male
0.12795,0.113457,0.137398,0.889112,0.060805,0.285062,0.28,male
0.11814,0.118617,0.135562,0.875986,0.061835,0.25821,0.244496,male
0.124312,0.119075,0.129537,0.882148,0.059568,0.275661,0.243132,male
0.124133,0.112828,0.134566,0.885605,0.058996,0.272303,0.23963,male
0.12853,0.12317,0.127609,0.868906,0.06324,0.228162,0.122801,male
0.123779,0.114521,0.138082,0.89065,0.059483,0.265144,0.13863,male
0.129153,0.114317,0.128921,0.88464,0.059779,0.319014,0.115827,male
0.12987,0.113191,0.130567,0.900608,0.061099,0.375838,0.117163,male
0.129866,0.117566,0.133469,0.872884,0.060701,0.265427,0.241947,male
0.117279,0.12283,0.136918,0.891061,0.063526,0.303123,0.273396,male
0.120762,0.124872,0.132574,0.883658,0.063805,0.330403,0.127073,male
0.127857,0.114991,0.13046,0.879062,0.059433,0.298725,0.244936,male
0.120308,0.112074,0.129202,0.876795,0.06171,0.301941,0.115053,male
0.129999,0.120321,0.125569,0.891677,0.063279,0.314426,0.118447,male
0.11486,0.116632,0.122105,0.892616,0.060701,0.350055,0.122105,male
0.130177,0.116141,0.128296,0.889087,0.059709,0.302066,0.239486,male
0.123088,0.107968,0.133504,0.895598,0.058555,0.319341,0.231616,male
0.118799,0.118066,0.137563,0.887228,0.060648,0.258821,0.268627,male
0.133712,0.121194,0.130806,0.899747,0.062371,0.341227,0.121194,male
0.129198,0.11933,0.134673,0.885241,0.060349,0.271228,0.132542,male
0.123771,0.114521,0.129315,0.892917,0.058979,0.321227,0.243836,male
0.124123,0.123333,0.130952,0.877777,0.062717,0.289835,0.125714,male
0.142393,0.121032,0.131419,0.889119,0.061932,0.320893,0.12871,male
0.13141,0.110142,0.137567,0.890895,0.05856,0.346787,0.138894,male
0.122174,0.110537,0.133701,0.903181,0.060065,0.33316,0.118665,male
0.127748,0.118052,0.12828,0.905015,0.060371,0.333551,0.125297,male
0.118303,0.112311,0.130425,0.869062,0.059662,0.224701,0.225139,male
0.131275,0.128274,0.133538,0.87083,0.063053,0.259881,0.267077,male
0.136466,0.103908,0.134713,0.902048,0.058112,0.33036,0.12046,male
0.130205,0.114906,0.128553,0.898536,0.060757,0.359334,0.117107,male
0.117582,0.116599,0.122248,0.88497,0.060036,0.318323,0.244496,male
0.118564,0.11114,0.126556,0.903567,0.058779,0.362197,0.115083,male
0.130961,0.108046,0.134253,0.908792,0.058749,0.360257,0.235402,male
0.12143,0.120623,0.130796,0.896269,0.061119,0.363159,0.125467,male
0.115361,0.110393,0.12435,0.907352,0.058267,0.39068,0.120967,male
0.13541,0.10781,0.130292,0.904656,0.057408,0.315567,0.127737,male
0.121991,0.106738,0.137518,0.887244,0.058199,0.288528,0.138014,male
0.122026,0.115035,0.128741,0.879717,0.060449,0.257295,0.115035,male
0.119706,0.118165,0.126728,0.898457,0.061813,0.347968,0.12159,male
0.13874,0.116345,0.133724,0.879918,0.060896,0.285795,0.246207,male
0.126003,0.119759,0.130442,0.898945,0.061816,0.365046,0.114137,male
0.128656,0.11336,0.128475,0.896847,0.061472,0.29826,0.119406,male
0.118063,0.119556,0.12732,0.873643,0.060049,0.290546,0.118004,male
0.129015,0.116732,0.134873,0.904858,0.06103,0.332871,0.270535,male
0.131446,0.121035,0.132968,0.874688,0.062654,0.286869,0.141065,male
0.126664,0.105693,0.11379,0.937345,0.061938,0.579929,0.217352,male
0.116963,0.112889,0.124,0.93973,0.061242,0.504383,0.239111,male
0.121234,0.107286,0.132482,0.933637,0.060655,0.42544,0.195878,male
0.118595,0.109277,0.126035,0.936163,0.060227,0.46535,0.25207,male
0.119759,0.083703,0.134689,0.933462,0.057513,0.470492,0.20607,male
0.126365,0.10618,0.127022,0.949332,0.063853,0.58514,0.253258,male
0.113175,0.103019,0.132516,0.910125,0.056961,0.337593,0.197673,male
0.137609,0.102816,0.132888,0.93497,0.06016,0.466344,0.193033,male
0.123698,0.097783,0.130155,0.925742,0.059458,0.42813,0.19857,male
0.116814,0.098519,0.138272,0.924571,0.056793,0.361181,0.225728,male
0.120586,0.093915,0.131272,0.934765,0.061916,0.5389,0.189576,male
0.117905,0.093217,0.160348,0.912255,0.058953,0.324354,0.252174,male
0.112953,0.078532,0.163642,0.911932,0.056074,0.287709,0.201468,male
0.127269,0.118887,0.136515,0.920925,0.064867,0.465066,0.268521,male
0.118711,0.092206,0.136158,0.927702,0.057836,0.377467,0.218836,male
0.114454,0.099406,0.135446,0.928735,0.061455,0.472934,0.21505,male
0.120661,0.111498,0.124046,0.947684,0.066063,0.582503,0.230525,male
0.130267,0.106889,0.136761,0.935802,0.061774,0.463263,0.276041,male
0.112663,0.076,0.140889,0.910281,0.055136,0.360438,0.198222,male
0.127979,0.095556,0.137778,0.914135,0.05718,0.398213,0.233333,male
0.117401,0.11301,0.133213,0.924797,0.060491,0.393175,0.198241,male
0.128908,0.124918,0.12827,0.927718,0.070569,0.577478,0.255626,male
0.133683,0.111858,0.128244,0.943409,0.06327,0.569762,0.241883,male
0.114683,0.107515,0.130513,0.935159,0.062285,0.539557,0.240616,male
0.128651,0.090769,0.146538,0.917451,0.05431,0.370395,0.199615,male
0.131676,0.109949,0.144949,0.917532,0.059264,0.366502,0.259848,male
0.123908,0.094535,0.141803,0.930304,0.05683,0.379832,0.19628,male
0.128292,0.145274,0.110614,0.944813,0.086939,0.599417,0.277589,male
0.126432,0.099534,0.146527,0.910723,0.056555,0.286311,0.246387,male
0.11971,0.089541,0.143119,0.928892,0.059889,0.45028,0.206972,male
0.122496,0.113353,0.136616,0.913793,0.058705,0.328954,0.260544,male
0.130962,0.084205,0.145819,0.932649,0.05574,0.425658,0.228313,male
0.110514,0.090455,0.156241,0.889536,0.054843,0.250356,0.225316,male
0.119088,0.103478,0.13834,0.90736,0.05646,0.349014,0.196443,male
0.119681,0.105698,0.138405,0.935972,0.059267,0.417277,0.250883,male
0.129917,0.113291,0.126556,0.923729,0.060324,0.397331,0.200051,male
0.12282,0.080257,0.17455,0.894457,0.05615,0.303314,0.247249,male
0.136609,0.087339,0.156697,0.875715,0.053151,0.227555,0.222202,male
0.131356,0.099077,0.143148,0.896012,0.055359,0.294491,0.242556,male
0.12477,0.11428,0.134154,0.92051,0.059671,0.406614,0.259248,male
0.130248,0.095875,0.145629,0.92382,0.057447,0.423014,0.242231,male
0.135463,0.101818,0.140196,0.925278,0.060469,0.410656,0.234965,male
0.104783,0.102707,0.154978,0.922661,0.058805,0.380896,0.26869,male
0.11918,0.097689,0.148711,0.924651,0.057683,0.366638,0.239867,male
0.134244,0.101359,0.14,0.930679,0.058945,0.425201,0.272569,male
0.123764,0.096433,0.147405,0.93612,0.058535,0.469122,0.248659,male
0.111046,0.114947,0.133942,0.922618,0.061517,0.463175,0.257404,male
0.130017,0.111023,0.14293,0.926904,0.060825,0.38886,0.276093,male
0.134786,0.094621,0.151586,0.918872,0.053962,0.327491,0.269379,male
0.119049,0.105128,0.140851,0.916437,0.059887,0.375769,0.237473,male
0.137189,0.08656,0.143048,0.925755,0.057833,0.482851,0.220261,male
0.136946,0.074744,0.149488,0.922532,0.060897,0.528765,0.161107,male
0.133017,0.109135,0.14665,0.916849,0.05974,0.357593,0.245213,male
0.125785,0.104893,0.151034,0.919087,0.058442,0.337028,0.274841,male
0.144152,0.112243,0.141013,0.917318,0.06094,0.421471,0.26136,male
0.126553,0.102308,0.147308,0.925481,0.059408,0.432531,0.257308,male
0.124146,0.109505,0.14901,0.915714,0.058981,0.337848,0.271683,male
0.128239,0.091643,0.159109,0.90514,0.057479,0.341054,0.250362,male
0.12304,0.091031,0.161345,0.908992,0.056171,0.320214,0.25426,male
0.110624,0.1148,0.126,0.900464,0.059136,0.392967,0.24045,male
0.130035,0.11777,0.131959,0.919318,0.060833,0.408695,0.25777,male
0.113894,0.093012,0.146506,0.907643,0.056058,0.321172,0.229398,male
0.12519,0.100205,0.133767,0.910234,0.054545,0.338377,0.208562,male
0.134224,0.117153,0.128819,0.899679,0.059125,0.371407,0.246458,male
0.135571,0.101364,0.136818,0.927167,0.057396,0.396078,0.230455,male
0.125153,0.093205,0.129644,0.892495,0.05322,0.339382,0.214411,male
0.116158,0.109062,0.129984,0.906205,0.057047,0.353393,0.205215,male
0.12405,0.108138,0.140193,0.901728,0.056685,0.302582,0.253352,male
0.125472,0.1225,0.131959,0.916155,0.062187,0.392266,0.131486,male
0.123986,0.103158,0.133092,0.909032,0.055248,0.348257,0.230724,male
0.133929,0.099123,0.133434,0.903143,0.055987,0.33088,0.23171,male
0.124894,0.102756,0.137756,0.907278,0.057716,0.369606,0.237821,male
0.12032,0.11397,0.136951,0.917527,0.059108,0.372746,0.253735,male
0.125343,0.111831,0.129622,0.918596,0.059419,0.389962,0.220272,male
0.138659,0.105827,0.138016,0.911062,0.057609,0.322959,0.222677,male
0.120722,0.111049,0.122716,0.915842,0.057469,0.382121,0.12142,male
0.138987,0.102237,0.136776,0.906631,0.05855,0.324772,0.211382,male
0.133339,0.090137,0.143196,0.872306,0.053286,0.264242,0.232055,male
0.128077,0.105946,0.129189,0.916745,0.057873,0.385365,0.235135,male
0.134417,0.101494,0.135326,0.915891,0.05522,0.367568,0.217679,male
0.130937,0.080825,0.145485,0.928712,0.05564,0.427925,0.160495,male
0.133846,0.11551,0.135102,0.912933,0.060888,0.387203,0.218776,male
0.12436,0.099917,0.137095,0.865801,0.055352,0.268735,0.206805,male
0.141119,0.111043,0.135453,0.901842,0.058724,0.316278,0.223521,male
0.124402,0.109796,0.130612,0.901806,0.05798,0.300784,0.237143,male
0.121535,0.109388,0.128571,0.899462,0.057151,0.316783,0.25551,male
0.127889,0.106715,0.124501,0.887669,0.057035,0.3334,0.210889,male
0.120554,0.11043,0.133981,0.891871,0.057378,0.256309,0.244411,male
0.123836,0.098391,0.14069,0.918227,0.056983,0.353041,0.228046,male
0.120371,0.111034,0.130345,0.904832,0.057408,0.316256,0.222947,male
0.111458,0.112,0.139733,0.913219,0.058942,0.367184,0.2576,male
0.126774,0.104844,0.120654,0.911316,0.056155,0.379893,0.223834,male
0.121207,0.114892,0.131363,0.906402,0.057938,0.319752,0.251076,male
0.117747,0.09641,0.135385,0.92741,0.058005,0.403566,0.114359,male
0.125576,0.112487,0.131965,0.905491,0.059244,0.318986,0.24007,male
0.132016,0.093789,0.130211,0.855932,0.056051,0.266642,0.215805,male
0.124676,0.111608,0.134126,0.903398,0.057834,0.291057,0.25014,male
0.119274,0.094286,0.145714,0.905284,0.054728,0.325613,0.215238,male
0.126507,0.094357,0.142633,0.91439,0.055071,0.348963,0.22953,male
0.125493,0.104174,0.142287,0.90254,0.05726,0.349812,0.257132,male
0.122073,0.112998,0.138865,0.905513,0.058855,0.320267,0.257763,male
0.129463,0.106667,0.130667,0.881721,0.056171,0.276504,0.233778,male
0.119594,0.107327,0.130297,0.916548,0.05833,0.390463,0.11802,male
0.130253,0.113431,0.135401,0.900403,0.05883,0.300151,0.240146,male
0.127914,0.112091,0.13342,0.919544,0.058293,0.387348,0.250956,male
0.139322,0.108889,0.143111,0.917123,0.058959,0.363369,0.227556,male
0.124478,0.114019,0.131215,0.911859,0.058645,0.344199,0.246729,male
0.12914,0.117247,0.139795,0.902839,0.060561,0.33425,0.256633,male
0.131099,0.094357,0.136489,0.89913,0.057401,0.326233,0.225141,male
0.141497,0.06402,0.15407,0.905618,0.05312,0.391769,0.208241,male
0.13574,0.116394,0.137429,0.903695,0.060483,0.321622,0.255225,male
0.132548,0.092161,0.136482,0.90071,0.055813,0.298507,0.20402,male
0.130279,0.111019,0.134204,0.914099,0.060286,0.364269,0.237643,male
0.123877,0.113035,0.12641,0.89707,0.058861,0.319884,0.109584,male
0.123837,0.121642,0.133881,0.904596,0.062084,0.312727,0.250331,male
0.143059,0.104604,0.13683,0.917883,0.057016,0.353845,0.123623,male
0.129221,0.105,0.132632,0.934194,0.060364,0.479158,0.226579,male
0.124497,0.101013,0.138228,0.904556,0.056132,0.312039,0.118143,male
0.11822,0.113333,0.137333,0.922266,0.061596,0.373547,0.276444,male
0.137282,0.099592,0.137959,0.917399,0.058998,0.414762,0.140816,male
0.124137,0.122444,0.134598,0.890598,0.061894,0.316993,0.130997,male
0.129447,0.11945,0.136575,0.910924,0.063133,0.425155,0.259878,male
0.137188,0.108763,0.138871,0.913114,0.060012,0.375117,0.145645,male
0.135787,0.102462,0.124654,0.932033,0.063908,0.543193,0.224755,male
0.133196,0.114446,0.127551,0.939701,0.06815,0.599018,0.148955,male
0.127262,0.123795,0.135484,0.891217,0.062837,0.322955,0.268311,male
0.12019,0.114642,0.139472,0.886658,0.060262,0.32003,0.139472,male
0.1264,0.101379,0.128897,0.899294,0.056614,0.36238,0.111034,male
0.134925,0.103385,0.13641,0.898586,0.054442,0.342237,0.126359,male
0.11768,0.113464,0.129935,0.909597,0.058971,0.387035,0.238824,male
0.145813,0.062637,0.148089,0.900119,0.05645,0.455424,0.158874,male
0.147963,0.123478,0.138696,0.886977,0.065304,0.396902,0.138261,male
0.128891,0.093504,0.142044,0.924422,0.055903,0.444776,0.153285,male
0.121053,0.110473,0.130158,0.911963,0.057107,0.387642,0.220143,male
0.133092,0.104904,0.138072,0.909425,0.060316,0.374225,0.140386,male
0.142627,0.106192,0.138266,0.913984,0.062669,0.478171,0.157771,male
0.12861,0.122568,0.137276,0.874889,0.062973,0.280634,0.138366,male
0.127216,0.106061,0.137686,0.927975,0.064755,0.536623,0.278072,male
0.137665,0.113015,0.139769,0.890187,0.063862,0.422546,0.139769,male
0.121381,0.114012,0.139721,0.900506,0.05842,0.297487,0.257645,male
0.12361,0.127273,0.137544,0.873847,0.063001,0.261759,0.272855,male
0.127634,0.118381,0.126777,0.94385,0.06875,0.62313,0.124258,male
0.117966,0.114074,0.133086,0.890735,0.059432,0.31571,0.248313,male
0.138419,0.103575,0.135788,0.945091,0.066958,0.608689,0.276035,male
0.134166,0.078604,0.147011,0.911809,0.0523,0.390899,0.167405,male
0.146308,0.125142,0.138954,0.888908,0.066605,0.399076,0.277489,male
0.124913,0.1069,0.134851,0.93641,0.063315,0.552206,0.135832,male
0.140013,0.109511,0.138963,0.918317,0.061567,0.439954,0.261333,male
0.137307,0.104448,0.140736,0.905769,0.058097,0.334492,0.24028,male
0.14326,0.10836,0.142688,0.921773,0.060901,0.462239,0.276278,male
0.144218,0.117997,0.13734,0.902385,0.064872,0.443069,0.148946,male
0.129154,0.110842,0.135657,0.917337,0.059244,0.357517,0.125731,male
0.132252,0.105845,0.137373,0.919616,0.061889,0.471991,0.244718,male
0.141515,0.117807,0.141037,0.898852,0.066113,0.409281,0.279585,male
0.117274,0.115405,0.140946,0.904885,0.063799,0.416642,0.28,male
0.125217,0.106628,0.134709,0.925782,0.062776,0.494107,0.234419,male
0.129164,0.121579,0.134474,0.893289,0.061937,0.398394,0.257434,male
0.12791,0.100602,0.139752,0.905459,0.057748,0.322392,0.229947,male
0.128691,0.106522,0.14,0.903638,0.061142,0.41108,0.147609,male
0.129256,0.089231,0.141978,0.917068,0.055536,0.474086,0.146374,male
0.131644,0.113629,0.137213,0.905441,0.065589,0.459133,0.28,male
0.135909,0.122595,0.131171,0.890828,0.067481,0.443123,0.253766,male
0.122926,0.119269,0.132578,0.896353,0.062116,0.369563,0.259525,male
0.134915,0.118479,0.142545,0.86994,0.061781,0.299349,0.277223,male
0.128868,0.120541,0.136039,0.894033,0.061626,0.314099,0.136728,male
0.130998,0.10555,0.138778,0.912087,0.058817,0.374105,0.144642,male
0.134689,0.115485,0.128046,0.913646,0.070863,0.489821,0.241505,male
0.124774,0.111931,0.137761,0.898535,0.060498,0.341307,0.125363,male
0.13522,0.121701,0.140661,0.889233,0.064816,0.386817,0.279118,male
0.127738,0.116941,0.126824,0.895179,0.062717,0.424104,0.119686,male
0.130075,0.112544,0.138641,0.898033,0.059315,0.326584,0.251184,male
0.126353,0.117105,0.133995,0.903538,0.061011,0.361605,0.253727,male
0.127859,0.126554,0.133936,0.900847,0.066319,0.432467,0.129718,male
0.129052,0.118067,0.134056,0.903937,0.061238,0.335152,0.249253,male
0.138961,0.116874,0.136767,0.927249,0.065905,0.525566,0.255631,male
0.141445,0.115805,0.137725,0.88419,0.058618,0.316551,0.133589,male
0.149394,0.107014,0.140767,0.928214,0.060943,0.480653,0.155726,male
0.124732,0.102972,0.139647,0.909296,0.059702,0.375057,0.143174,male
0.136595,0.117856,0.127373,0.941856,0.068175,0.578647,0.251085,male
0.123996,0.119359,0.114872,0.953904,0.073347,0.65441,0.131474,male
0.138214,0.106995,0.145393,0.908017,0.056713,0.406953,0.254545,male
0.133305,0.121208,0.133423,0.880615,0.062405,0.317501,0.123087,male
0.136318,0.105797,0.142337,0.901305,0.060114,0.395124,0.147436,male
0.14418,0.118593,0.139432,0.880182,0.062611,0.302192,0.275832,male
0.135326,0.120296,0.137304,0.8684,0.061388,0.268398,0.244741,male
